player_id,firstname,lastname,points,tpm,tpa,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,fga,fgm,fta,ftm,fgp,ftp,tpp
727,Jarrett,Allen,968.0,1.0,11.0,200.0,444.0,644.0,97.0,105.0,52.0,100.0,81.0,581.0,391.0,260.0,185.0,0.6729776247848537,0.7115384615384616,0.09090909090909091
735,Lonzo,Ball,497.0,119.0,280.0,37.0,175.0,212.0,195.0,88.0,74.0,87.0,38.0,420.0,178.0,32.0,22.0,0.4238095238095238,0.6875,0.425
748,Tony,Bradley,177.0,0.0,0.0,68.0,124.0,192.0,29.0,64.0,10.0,34.0,33.0,133.0,79.0,29.0,19.0,0.5939849624060151,0.6551724137931034,
761,John,Collins,980.0,70.0,193.0,103.0,382.0,485.0,109.0,182.0,40.0,75.0,60.0,725.0,379.0,196.0,152.0,0.5227586206896552,0.7755102040816326,0.3626943005181347
762,Zach,Collins,223.0,14.0,42.0,47.0,108.0,155.0,61.0,69.0,13.0,45.0,24.0,159.0,78.0,67.0,53.0,0.49056603773584906,0.7910447761194029,0.3333333333333333
776,De'Aaron,Fox,1425.0,79.0,269.0,27.0,221.0,248.0,347.0,181.0,72.0,177.0,25.0,1145.0,536.0,362.0,274.0,0.46812227074235807,0.7569060773480663,0.2936802973977695
791,Josh,Hart,822.0,75.0,223.0,67.0,336.0,403.0,231.0,156.0,63.0,117.0,13.0,588.0,292.0,216.0,163.0,0.4965986394557823,0.7546296296296297,0.336322869955157
805,Josh,Jackson,379.0,41.0,152.0,26.0,135.0,161.0,71.0,98.0,27.0,52.0,26.0,344.0,140.0,83.0,58.0,0.4069767441860465,0.6987951807228916,0.26973684210526316
814,Luke,Kennard,888.0,200.0,447.0,21.0,224.0,245.0,153.0,103.0,46.0,64.0,6.0,682.0,304.0,90.0,80.0,0.44574780058651026,0.8888888888888888,0.44742729306487694
820,Kyle,Kuzma,1179.0,139.0,402.0,72.0,512.0,584.0,242.0,137.0,46.0,175.0,57.0,978.0,440.0,226.0,160.0,0.4498977505112474,0.7079646017699115,0.34577114427860695
840,Donovan,Mitchell,1926.0,245.0,719.0,62.0,250.0,312.0,402.0,184.0,108.0,224.0,18.0,1554.0,687.0,358.0,307.0,0.4420849420849421,0.8575418994413407,0.34075104311543813
845,Monte,Morris,1040.0,138.0,350.0,28.0,215.0,243.0,372.0,108.0,65.0,90.0,15.0,851.0,410.0,101.0,82.0,0.481786133960047,0.8118811881188119,0.3942857142857143
865,Davon,Reed,227.0,40.0,94.0,15.0,99.0,114.0,59.0,68.0,29.0,19.0,9.0,176.0,87.0,19.0,13.0,0.4943181818181818,0.6842105263157895,0.425531914893617
897,Derrick,White,1242.0,147.0,479.0,48.0,305.0,353.0,445.0,230.0,88.0,154.0,75.0,1032.0,420.0,299.0,255.0,0.4069767441860465,0.8528428093645485,0.3068893528183716
926,Grayson,Allen,878.0,189.0,461.0,37.0,236.0,273.0,118.0,121.0,54.0,53.0,24.0,685.0,308.0,87.0,73.0,0.44963503649635034,0.8390804597701149,0.40997830802603036
931,Marvin,Bagley III,564.0,24.0,103.0,107.0,240.0,347.0,36.0,97.0,22.0,41.0,18.0,461.0,235.0,109.0,70.0,0.5097613882863341,0.6422018348623854,0.23300970873786409
932,Mo,Bamba,802.0,112.0,293.0,156.0,444.0,600.0,87.0,191.0,38.0,81.0,135.0,651.0,314.0,81.0,62.0,0.4823348694316436,0.7654320987654321,0.3822525597269625
934,Keita,Bates-Diop,347.0,19.0,61.0,64.0,182.0,246.0,43.0,64.0,29.0,46.0,15.0,278.0,141.0,63.0,46.0,0.5071942446043165,0.7301587301587301,0.3114754098360656
940,Mikal,Bridges,1367.0,132.0,355.0,87.0,334.0,421.0,229.0,186.0,112.0,82.0,52.0,1030.0,537.0,189.0,161.0,0.5213592233009708,0.8518518518518519,0.37183098591549296
944,Bruce,Brown,745.0,48.0,119.0,109.0,273.0,382.0,170.0,206.0,89.0,72.0,56.0,579.0,294.0,142.0,109.0,0.5077720207253886,0.7676056338028169,0.40336134453781514
945,Troy,Brown Jr.,315.0,53.0,159.0,42.0,177.0,219.0,76.0,66.0,39.0,33.0,5.0,299.0,121.0,26.0,20.0,0.40468227424749165,0.7692307692307693,0.3333333333333333
946,Jalen,Brunson,1713.0,122.0,334.0,61.0,345.0,406.0,457.0,191.0,82.0,145.0,5.0,1349.0,668.0,308.0,255.0,0.4951816160118606,0.827922077922078,0.3652694610778443
949,Jevon,Carter,343.0,80.0,196.0,18.0,114.0,132.0,111.0,89.0,35.0,47.0,15.0,308.0,123.0,20.0,17.0,0.39935064935064934,0.85,0.40816326530612246
950,Wendell,Carter Jr.,981.0,74.0,223.0,148.0,535.0,683.0,179.0,177.0,39.0,131.0,47.0,712.0,377.0,220.0,153.0,0.5294943820224719,0.6954545454545454,0.33183856502242154
960,Hamidou,Diallo,670.0,23.0,99.0,72.0,222.0,294.0,78.0,152.0,77.0,67.0,18.0,553.0,275.0,149.0,97.0,0.4972875226039783,0.6510067114093959,0.23232323232323232
973,Devonte',Graham,959.0,205.0,597.0,41.0,156.0,197.0,330.0,103.0,74.0,117.0,11.0,864.0,313.0,152.0,128.0,0.36226851851851855,0.8421052631578947,0.34338358458961477
979,Aaron,Holiday,458.0,47.0,117.0,29.0,112.0,141.0,172.0,101.0,48.0,75.0,10.0,379.0,173.0,77.0,65.0,0.45646437994722955,0.8441558441558441,0.4017094017094017
980,Kevin,Huerter,1001.0,180.0,461.0,35.0,250.0,285.0,235.0,213.0,63.0,107.0,31.0,856.0,388.0,56.0,45.0,0.4532710280373832,0.8035714285714286,0.39045553145336226
982,Jaren,Jackson Jr.,1529.0,169.0,502.0,153.0,411.0,564.0,102.0,338.0,85.0,152.0,213.0,1248.0,515.0,406.0,330.0,0.4126602564102564,0.812807881773399,0.33665338645418325
997,Jordan,McLaughlin,276.0,33.0,95.0,22.0,88.0,110.0,200.0,60.0,65.0,41.0,10.0,226.0,105.0,44.0,33.0,0.4646017699115044,0.75,0.3473684210526316
998,De'Anthony,Melton,901.0,160.0,442.0,74.0,305.0,379.0,225.0,142.0,125.0,129.0,45.0,807.0,321.0,130.0,99.0,0.39776951672862454,0.7615384615384615,0.36199095022624433
999,Chimezie,Metu,551.0,60.0,194.0,36.0,309.0,345.0,62.0,95.0,53.0,65.0,32.0,462.0,210.0,91.0,71.0,0.45454545454545453,0.7802197802197802,0.30927835051546393
1001,Shake,Milton,518.0,53.0,153.0,34.0,130.0,164.0,159.0,113.0,36.0,53.0,20.0,452.0,194.0,93.0,77.0,0.42920353982300885,0.8279569892473119,0.3464052287581699
1018,Duncan,Robinson,989.0,264.0,708.0,26.0,207.0,233.0,143.0,234.0,48.0,72.0,18.0,825.0,333.0,71.0,59.0,0.4036363636363636,0.8309859154929577,0.3728813559322034
1020,Mitchell,Robinson,616.0,0.0,0.0,302.0,325.0,627.0,38.0,198.0,60.0,62.0,133.0,351.0,264.0,181.0,88.0,0.7521367521367521,0.4861878453038674,
1022,Landry,Shamet,669.0,140.0,378.0,20.0,134.0,154.0,134.0,106.0,38.0,54.0,10.0,564.0,225.0,94.0,79.0,0.39893617021276595,0.8404255319148937,0.37037037037037035
1023,Anfernee,Simons,1022.0,182.0,455.0,28.0,127.0,155.0,228.0,114.0,31.0,119.0,7.0,825.0,365.0,123.0,110.0,0.44242424242424244,0.8943089430894309,0.4
1036,Jarred,Vanderbilt,569.0,2.0,16.0,234.0,468.0,702.0,101.0,207.0,110.0,84.0,48.0,407.0,234.0,151.0,99.0,0.5749385749385749,0.6556291390728477,0.125
1038,Lonnie,Walker IV,900.0,118.0,379.0,18.0,173.0,191.0,164.0,106.0,47.0,76.0,20.0,819.0,332.0,153.0,118.0,0.4053724053724054,0.7712418300653595,0.3113456464379947
1044,Kenrich,Williams,363.0,41.0,121.0,75.0,145.0,220.0,108.0,81.0,44.0,46.0,10.0,317.0,146.0,55.0,30.0,0.4605678233438486,0.5454545454545454,0.33884297520661155
1045,Robert,Williams III,739.0,0.0,2.0,282.0,420.0,702.0,140.0,175.0,70.0,75.0,178.0,453.0,324.0,120.0,91.0,0.7152317880794702,0.7583333333333333,0.0
1046,Trae,Young,2348.0,254.0,692.0,55.0,265.0,320.0,816.0,147.0,79.0,350.0,9.0,1712.0,774.0,608.0,546.0,0.45210280373831774,0.8980263157894737,0.3670520231213873
1058,Gary,Trent Jr.,1422.0,226.0,606.0,28.0,185.0,213.0,151.0,162.0,135.0,78.0,22.0,1216.0,498.0,234.0,200.0,0.4095394736842105,0.8547008547008547,0.37293729372937295
1775,Gabe,Vincent,747.0,145.0,414.0,26.0,139.0,165.0,285.0,200.0,75.0,128.0,18.0,661.0,269.0,75.0,64.0,0.4069591527987897,0.8533333333333334,0.3502415458937198
1847,Darius,Bazley,769.0,84.0,279.0,73.0,379.0,452.0,101.0,68.0,63.0,93.0,71.0,666.0,282.0,179.0,121.0,0.42342342342342343,0.6759776536312849,0.3010752688172043
1854,Nic,Claxton,483.0,0.0,0.0,107.0,205.0,312.0,51.0,124.0,30.0,44.0,69.0,307.0,211.0,125.0,61.0,0.6872964169381107,0.488,
1859,Daniel,Gafford,720.0,0.0,1.0,163.0,278.0,441.0,69.0,178.0,32.0,69.0,109.0,440.0,303.0,167.0,114.0,0.6886363636363636,0.6826347305389222,0.0
1860,Darius,Garland,1576.0,187.0,491.0,40.0,195.0,235.0,616.0,121.0,101.0,274.0,7.0,1266.0,581.0,256.0,227.0,0.4589257503949447,0.88671875,0.38085539714867617
1864,Jaxson,Hayes,701.0,20.0,61.0,120.0,223.0,343.0,46.0,173.0,34.0,60.0,60.0,435.0,265.0,200.0,151.0,0.6091954022988506,0.755,0.32786885245901637
1866,Tyler,Herro,1668.0,204.0,538.0,40.0,373.0,413.0,321.0,120.0,57.0,213.0,15.0,1383.0,616.0,265.0,232.0,0.44540853217642806,0.8754716981132076,0.379182156133829
1868,De'Andre,Hunter,874.0,94.0,238.0,31.0,181.0,212.0,77.0,180.0,41.0,85.0,23.0,698.0,316.0,191.0,148.0,0.45272206303724927,0.774869109947644,0.3949579831932773
1870,Ty,Jerome,373.0,58.0,202.0,22.0,64.0,86.0,120.0,80.0,32.0,44.0,5.0,353.0,133.0,59.0,49.0,0.37677053824362605,0.8305084745762712,0.2871287128712871
1871,Cameron,Johnson,1006.0,196.0,464.0,53.0,274.0,327.0,123.0,151.0,66.0,60.0,18.0,732.0,341.0,150.0,128.0,0.46584699453551914,0.8533333333333334,0.4224137931034483
1872,Keldon,Johnson,1368.0,163.0,418.0,82.0,400.0,482.0,173.0,161.0,59.0,99.0,14.0,1091.0,505.0,263.0,195.0,0.462878093492209,0.7414448669201521,0.38995215311004783
1874,Romeo,Langford,268.0,38.0,100.0,32.0,85.0,117.0,24.0,49.0,25.0,20.0,17.0,225.0,102.0,46.0,26.0,0.4533333333333333,0.5652173913043478,0.38
1875,Nassir,Little,413.0,51.0,157.0,58.0,186.0,244.0,55.0,84.0,25.0,45.0,36.0,324.0,146.0,96.0,70.0,0.4506172839506173,0.7291666666666666,0.3248407643312102
1877,Terance,Mann,931.0,81.0,225.0,116.0,333.0,449.0,226.0,191.0,57.0,89.0,26.0,744.0,357.0,173.0,136.0,0.4798387096774194,0.7861271676300579,0.36
1879,Cody,Martin,577.0,66.0,172.0,87.0,223.0,310.0,189.0,127.0,97.0,71.0,34.0,450.0,217.0,113.0,77.0,0.4822222222222222,0.6814159292035398,0.38372093023255816
1880,Jalen,McDaniels,375.0,46.0,128.0,40.0,158.0,198.0,62.0,101.0,29.0,41.0,23.0,297.0,136.0,77.0,57.0,0.45791245791245794,0.7402597402597403,0.359375
1881,Ja,Morant,1898.0,107.0,317.0,93.0,320.0,413.0,494.0,114.0,85.0,244.0,28.0,1416.0,695.0,529.0,401.0,0.490819209039548,0.7580340264650284,0.33753943217665616
1882,Jaylen,Nowell,571.0,67.0,179.0,26.0,111.0,137.0,144.0,79.0,33.0,38.0,12.0,459.0,213.0,99.0,78.0,0.46405228758169936,0.7878787878787878,0.3743016759776536
1883,Chuma,Okeke,605.0,118.0,371.0,47.0,300.0,347.0,118.0,95.0,97.0,57.0,42.0,575.0,216.0,65.0,55.0,0.37565217391304345,0.8461538461538461,0.31805929919137466
1886,Eric,Paschall,382.0,46.0,127.0,31.0,93.0,124.0,40.0,56.0,11.0,31.0,5.0,270.0,132.0,93.0,72.0,0.4888888888888889,0.7741935483870968,0.36220472440944884
1887,Jordan,Poole,1887.0,277.0,752.0,45.0,294.0,339.0,402.0,277.0,82.0,248.0,32.0,1391.0,643.0,352.0,324.0,0.46225736879942486,0.9204545454545454,0.3683510638297872
1888,Kevin,Porter Jr.,1014.0,165.0,439.0,46.0,232.0,278.0,393.0,162.0,74.0,204.0,23.0,866.0,356.0,213.0,137.0,0.4110854503464203,0.6431924882629108,0.37585421412300685
1890,Isaiah,Roby,478.0,46.0,105.0,76.0,148.0,224.0,74.0,114.0,38.0,44.0,35.0,341.0,175.0,120.0,82.0,0.5131964809384164,0.6833333333333333,0.4380952380952381
1896,Matisse,Thybulle,411.0,49.0,161.0,44.0,119.0,163.0,79.0,177.0,124.0,41.0,79.0,329.0,162.0,50.0,38.0,0.49240121580547114,0.76,0.30434782608695654
1897,P.J.,Washington,716.0,118.0,324.0,87.0,274.0,361.0,150.0,167.0,61.0,85.0,67.0,573.0,269.0,85.0,60.0,0.4694589877835951,0.7058823529411765,0.36419753086419754
1901,Grant,Williams,832.0,145.0,356.0,89.0,291.0,380.0,104.0,276.0,51.0,88.0,77.0,600.0,277.0,153.0,133.0,0.46166666666666667,0.869281045751634,0.40730337078651685
1903,Dylan,Windler,133.0,26.0,80.0,24.0,76.0,100.0,40.0,50.0,16.0,19.0,4.0,113.0,45.0,22.0,17.0,0.39823008849557523,0.7727272727272727,0.325
1934,Juan,Toscano-Anderson,320.0,33.0,108.0,30.0,171.0,201.0,152.0,129.0,55.0,85.0,20.0,264.0,123.0,75.0,41.0,0.4659090909090909,0.5466666666666666,0.3055555555555556
2051,Max,Strus,998.0,248.0,626.0,43.0,256.0,299.0,136.0,182.0,46.0,83.0,24.0,805.0,345.0,77.0,60.0,0.42857142857142855,0.7792207792207793,0.3961661341853035
2115,Amir,Coffey,667.0,102.0,275.0,28.0,186.0,214.0,134.0,95.0,45.0,52.0,18.0,511.0,227.0,132.0,111.0,0.44422700587084146,0.8409090909090909,0.3709090909090909
2146,Naz,Reid,707.0,63.0,188.0,110.0,227.0,337.0,79.0,196.0,45.0,94.0,81.0,533.0,259.0,166.0,126.0,0.48592870544090055,0.7590361445783133,0.3351063829787234
2168,Terence,Davis,372.0,61.0,180.0,13.0,96.0,109.0,47.0,76.0,32.0,37.0,10.0,312.0,134.0,52.0,43.0,0.42948717948717946,0.8269230769230769,0.3388888888888889
2177,John,Konchar,387.0,56.0,141.0,97.0,274.0,371.0,125.0,106.0,52.0,33.0,28.0,295.0,149.0,56.0,33.0,0.5050847457627119,0.5892857142857143,0.3971631205673759
2182,Keifer,Sykes,200.0,30.0,101.0,9.0,41.0,50.0,69.0,57.0,16.0,39.0,4.0,208.0,76.0,20.0,18.0,0.36538461538461536,0.9,0.297029702970297
2242,Caleb,Martin,618.0,71.0,186.0,81.0,183.0,264.0,76.0,126.0,69.0,61.0,34.0,496.0,237.0,98.0,73.0,0.4778225806451613,0.7448979591836735,0.3817204301075269
2325,Armoni,Brooks,353.0,92.0,294.0,24.0,92.0,116.0,68.0,80.0,32.0,32.0,11.0,340.0,119.0,28.0,23.0,0.35,0.8214285714285714,0.3129251700680272
2327,Garrison,Mathews,662.0,142.0,394.0,32.0,162.0,194.0,64.0,172.0,57.0,42.0,24.0,469.0,187.0,184.0,146.0,0.39872068230277186,0.7934782608695652,0.3604060913705584
2392,Dean,Wade,292.0,55.0,152.0,37.0,129.0,166.0,60.0,91.0,33.0,20.0,8.0,231.0,106.0,39.0,25.0,0.4588744588744589,0.6410256410256411,0.3618421052631579
2404,Javonte,Green,500.0,38.0,109.0,106.0,205.0,311.0,64.0,144.0,83.0,34.0,38.0,358.0,189.0,101.0,84.0,0.5279329608938548,0.8316831683168316,0.3486238532110092
2563,Cole,Anthony,1124.0,142.0,413.0,33.0,345.0,378.0,388.0,180.0,48.0,184.0,20.0,966.0,379.0,261.0,224.0,0.39233954451345754,0.8582375478927203,0.34382566585956414
2566,LaMelo,Ball,1603.0,232.0,606.0,116.0,412.0,528.0,604.0,251.0,127.0,258.0,30.0,1344.0,573.0,258.0,225.0,0.4263392857142857,0.872093023255814,0.38283828382838286
2568,Desmond,Bane,1669.0,282.0,639.0,55.0,337.0,392.0,249.0,229.0,107.0,137.0,41.0,1314.0,608.0,191.0,171.0,0.4627092846270928,0.8952879581151832,0.4413145539906103
2569,Saddiq,Bey,1338.0,212.0,614.0,108.0,343.0,451.0,236.0,130.0,74.0,99.0,16.0,1149.0,456.0,258.0,214.0,0.3968668407310705,0.8294573643410853,0.34527687296416937
2584,Anthony,Edwards,1772.0,247.0,689.0,69.0,315.0,384.0,306.0,198.0,119.0,219.0,55.0,1428.0,632.0,328.0,261.0,0.4425770308123249,0.7957317073170732,0.3584905660377358
2585,CJ,Elleby,379.0,41.0,145.0,69.0,175.0,244.0,96.0,125.0,41.0,70.0,20.0,345.0,135.0,94.0,68.0,0.391304347826087,0.723404255319149,0.2827586206896552
2587,Malachi,Flynn,245.0,41.0,122.0,12.0,59.0,71.0,82.0,60.0,26.0,17.0,4.0,234.0,90.0,35.0,24.0,0.38461538461538464,0.6857142857142857,0.3360655737704918
2589,Trent,Forrest,207.0,6.0,31.0,24.0,80.0,104.0,115.0,47.0,33.0,52.0,9.0,173.0,81.0,50.0,39.0,0.4682080924855491,0.78,0.1935483870967742
2597,R.J.,Hampton,534.0,68.0,191.0,26.0,192.0,218.0,167.0,106.0,46.0,91.0,14.0,491.0,190.0,130.0,86.0,0.3869653767820774,0.6615384615384615,0.35602094240837695
2602,Elijah,Hughes,172.0,35.0,123.0,6.0,68.0,74.0,32.0,46.0,17.0,27.0,9.0,187.0,62.0,18.0,13.0,0.3315508021390374,0.7222222222222222,0.2845528455284553
2604,Isaiah,Joe,270.0,62.0,165.0,7.0,60.0,67.0,43.0,56.0,21.0,23.0,6.0,217.0,85.0,41.0,38.0,0.391705069124424,0.926829268292683,0.37575757575757573
2606,Tre,Jones,417.0,11.0,53.0,30.0,127.0,157.0,234.0,78.0,43.0,46.0,7.0,341.0,167.0,93.0,72.0,0.4897360703812317,0.7741935483870968,0.20754716981132076
2610,Saben,Lee,257.0,20.0,72.0,18.0,81.0,99.0,131.0,51.0,41.0,42.0,13.0,216.0,85.0,87.0,67.0,0.39351851851851855,0.7701149425287356,0.2777777777777778
2617,Kenyon,Martin Jr.,731.0,61.0,174.0,90.0,227.0,317.0,108.0,121.0,38.0,67.0,41.0,553.0,294.0,134.0,82.0,0.5316455696202531,0.6119402985074627,0.3505747126436782
2621,Jaden,McDaniels,730.0,94.0,283.0,86.0,240.0,326.0,87.0,258.0,62.0,86.0,65.0,614.0,284.0,85.0,68.0,0.46254071661237783,0.8,0.3321554770318021
2626,Aaron,Nesmith,263.0,42.0,150.0,22.0,97.0,119.0,30.0,85.0,23.0,42.0,10.0,239.0,96.0,35.0,29.0,0.401673640167364,0.8285714285714286,0.28
2627,Zeke,Nnaji,294.0,42.0,91.0,63.0,108.0,171.0,23.0,91.0,20.0,29.0,16.0,210.0,105.0,69.0,42.0,0.5,0.6086956521739131,0.46153846153846156
2628,Jordan,Nwora,580.0,93.0,265.0,37.0,212.0,249.0,74.0,81.0,29.0,66.0,17.0,550.0,223.0,51.0,41.0,0.40545454545454546,0.803921568627451,0.35094339622641507
2629,Onyeka,Okongwu,423.0,0.0,0.0,127.0,196.0,323.0,56.0,177.0,36.0,51.0,64.0,245.0,167.0,122.0,89.0,0.6816326530612244,0.7295081967213115,
2630,Isaac,Okoro,620.0,57.0,166.0,78.0,132.0,210.0,127.0,175.0,61.0,63.0,24.0,456.0,217.0,171.0,129.0,0.4758771929824561,0.7543859649122807,0.3433734939759036
2635,Payton,Pritchard,592.0,133.0,341.0,44.0,153.0,197.0,197.0,89.0,31.0,59.0,10.0,509.0,217.0,27.0,25.0,0.4263261296660118,0.9259259259259259,0.39002932551319647
2636,Immanuel,Quickley,923.0,144.0,424.0,34.0,231.0,265.0,298.0,178.0,54.0,105.0,4.0,772.0,297.0,209.0,185.0,0.38471502590673573,0.8851674641148325,0.33962264150943394
2638,Paul,Reed,212.0,5.0,16.0,82.0,97.0,179.0,31.0,105.0,51.0,30.0,27.0,168.0,93.0,36.0,21.0,0.5535714285714286,0.5833333333333334,0.3125
2644,Jalen,Smith,508.0,41.0,132.0,115.0,224.0,339.0,25.0,100.0,17.0,46.0,43.0,383.0,190.0,112.0,87.0,0.4960835509138381,0.7767857142857143,0.3106060606060606
2647,Lamar,Stevens,422.0,18.0,68.0,51.0,135.0,186.0,50.0,112.0,32.0,46.0,20.0,356.0,170.0,91.0,64.0,0.47752808988764045,0.7032967032967034,0.2647058823529412
2648,Isaiah,Stewart,624.0,16.0,50.0,231.0,418.0,649.0,84.0,223.0,22.0,89.0,86.0,514.0,265.0,109.0,78.0,0.5155642023346303,0.7155963302752294,0.32
2650,Jae'Sean,Tate,937.0,63.0,204.0,136.0,294.0,430.0,225.0,295.0,73.0,140.0,43.0,745.0,370.0,188.0,134.0,0.4966442953020134,0.7127659574468085,0.3088235294117647
2656,Xavier,Tillman,318.0,13.0,62.0,86.0,131.0,217.0,79.0,85.0,63.0,50.0,20.0,271.0,127.0,81.0,51.0,0.46863468634686345,0.6296296296296297,0.20967741935483872
2658,Obi,Toppin,697.0,56.0,184.0,77.0,225.0,302.0,84.0,112.0,30.0,63.0,38.0,519.0,271.0,130.0,99.0,0.5221579961464354,0.7615384615384615,0.30434782608695654
2661,Devin,Vassell,941.0,149.0,408.0,53.0,283.0,336.0,143.0,158.0,80.0,68.0,45.0,819.0,350.0,108.0,92.0,0.42735042735042733,0.8518518518518519,0.36519607843137253
2664,Patrick,Williams,218.0,24.0,53.0,24.0,75.0,99.0,21.0,45.0,16.0,23.0,13.0,155.0,78.0,52.0,38.0,0.5032258064516129,0.7307692307692307,0.4528301886792453
2668,Naji,Marshall,403.0,23.0,121.0,50.0,150.0,200.0,91.0,91.0,41.0,64.0,11.0,346.0,143.0,119.0,94.0,0.41329479768786126,0.7899159663865546,0.19008264462809918
2789,Scottie,Barnes,1234.0,60.0,213.0,210.0,407.0,617.0,301.0,221.0,89.0,151.0,62.0,1021.0,499.0,238.0,176.0,0.4887365328109696,0.7394957983193278,0.28169014084507044
2792,Brandon,Boston Jr.,411.0,40.0,131.0,21.0,104.0,125.0,62.0,54.0,27.0,42.0,15.0,383.0,148.0,90.0,75.0,0.38642297650130547,0.8333333333333334,0.3053435114503817
2795,Greg,Brown III,255.0,20.0,70.0,45.0,124.0,169.0,35.0,97.0,26.0,40.0,29.0,217.0,94.0,69.0,47.0,0.43317972350230416,0.6811594202898551,0.2857142857142857
2799,Josh,Christopher,667.0,63.0,216.0,55.0,154.0,209.0,162.0,113.0,72.0,133.0,14.0,562.0,253.0,130.0,98.0,0.4501779359430605,0.7538461538461538,0.2916666666666667
2801,Cade,Cunningham,1114.0,114.0,363.0,58.0,296.0,354.0,356.0,200.0,78.0,234.0,43.0,1031.0,429.0,168.0,142.0,0.41610087293889425,0.8452380952380952,0.3140495867768595
2802,Ayo,Dosunmu,769.0,75.0,210.0,33.0,205.0,238.0,272.0,198.0,66.0,119.0,31.0,618.0,315.0,89.0,64.0,0.5097087378640777,0.7191011235955056,0.35714285714285715
2805,Kessler,Edwards,308.0,51.0,149.0,48.0,134.0,182.0,35.0,90.0,31.0,47.0,28.0,289.0,118.0,24.0,21.0,0.4083044982698962,0.875,0.3422818791946309
2811,Quentin,Grimes,313.0,82.0,209.0,26.0,80.0,106.0,49.0,78.0,34.0,32.0,12.0,263.0,109.0,20.0,13.0,0.4144486692015209,0.65,0.3923444976076555
2816,Bones,Hyland,840.0,155.0,428.0,16.0,204.0,220.0,235.0,186.0,47.0,104.0,22.0,682.0,278.0,152.0,129.0,0.40762463343108507,0.8486842105263158,0.3621495327102804
2817,Isaiah,Jackson,337.0,7.0,26.0,69.0,101.0,170.0,13.0,109.0,32.0,47.0,63.0,239.0,133.0,94.0,64.0,0.5564853556485355,0.6808510638297872,0.2692307692307692
2820,Keon,Johnson,285.0,36.0,109.0,27.0,65.0,92.0,79.0,78.0,31.0,53.0,15.0,293.0,101.0,61.0,47.0,0.3447098976109215,0.7704918032786885,0.3302752293577982
2822,Herbert,Jones,868.0,66.0,189.0,116.0,230.0,346.0,192.0,282.0,148.0,118.0,74.0,670.0,321.0,195.0,160.0,0.4791044776119403,0.8205128205128205,0.3492063492063492
2825,Corey,Kispert,662.0,117.0,342.0,55.0,163.0,218.0,89.0,106.0,38.0,55.0,22.0,548.0,245.0,65.0,55.0,0.4470802919708029,0.8461538461538461,0.34210526315789475
2831,Tre,Mann,657.0,101.0,285.0,30.0,154.0,184.0,96.0,107.0,51.0,81.0,12.0,619.0,242.0,90.0,72.0,0.39095315024232635,0.8,0.3543859649122807
2834,Davion,Mitchell,916.0,113.0,344.0,35.0,139.0,174.0,333.0,155.0,61.0,121.0,27.0,891.0,373.0,87.0,57.0,0.4186307519640853,0.6551724137931034,0.32848837209302323
2835,Evan,Mobley,1113.0,25.0,99.0,153.0,470.0,623.0,189.0,170.0,60.0,142.0,126.0,896.0,455.0,268.0,178.0,0.5078125,0.664179104477612,0.25252525252525254
2836,Moses,Moody,308.0,55.0,143.0,22.0,79.0,101.0,33.0,53.0,16.0,23.0,14.0,246.0,110.0,44.0,33.0,0.44715447154471544,0.75,0.38461538461538464
2837,Trey,Murphy III,451.0,101.0,246.0,57.0,139.0,196.0,51.0,73.0,27.0,22.0,8.0,361.0,145.0,68.0,60.0,0.40166204986149584,0.8823529411764706,0.4105691056910569
2845,Austin,Reaves,491.0,63.0,200.0,53.0,159.0,212.0,132.0,103.0,37.0,49.0,22.0,361.0,161.0,125.0,106.0,0.44598337950138506,0.848,0.315
2846,Jeremiah,Robinson-Earl,397.0,60.0,182.0,80.0,212.0,292.0,59.0,84.0,32.0,41.0,15.0,359.0,146.0,61.0,45.0,0.40668523676880225,0.7377049180327869,0.32967032967032966
2849,Jericho,Sims,111.0,0.0,0.0,72.0,132.0,204.0,25.0,75.0,14.0,21.0,24.0,71.0,47.0,35.0,17.0,0.6619718309859155,0.4857142857142857,
2852,Jalen,Suggs,579.0,44.0,206.0,27.0,155.0,182.0,218.0,151.0,61.0,149.0,23.0,570.0,204.0,166.0,127.0,0.35789473684210527,0.7650602409638554,0.21359223300970873
2853,Terry,Taylor,330.0,13.0,39.0,99.0,79.0,178.0,42.0,62.0,14.0,23.0,8.0,229.0,140.0,53.0,37.0,0.611353711790393,0.6981132075471698,0.3333333333333333
2861,Trendon,Watford,377.0,9.0,39.0,62.0,147.0,209.0,83.0,118.0,29.0,51.0,28.0,275.0,148.0,98.0,72.0,0.5381818181818182,0.7346938775510204,0.23076923076923078
2863,Aaron,Wiggins,452.0,50.0,153.0,53.0,134.0,187.0,76.0,96.0,36.0,60.0,13.0,365.0,169.0,88.0,64.0,0.46301369863013697,0.7272727272727273,0.32679738562091504
2864,Ziaire,Williams,625.0,90.0,300.0,37.0,130.0,167.0,81.0,138.0,45.0,52.0,13.0,534.0,232.0,90.0,71.0,0.4344569288389513,0.7888888888888889,0.3
2941,Jose,Alvarado,399.0,42.0,138.0,31.0,89.0,120.0,174.0,102.0,81.0,52.0,11.0,352.0,154.0,70.0,49.0,0.4375,0.7,0.30434782608695654
